area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
190.0,3.0,3.0,0.0,2.0,375000.0,1.0,house,-5.8186245,-35.2275296
57.0,2.0,2.0,0.0,2.0,180000.0,1.0,apartment,-5.8712248,-35.2266072
300.0,0.0,3.0,0.0,0.0,7000000.0,1.0,house,-5.7465241,-35.27878
1000.0,0.0,2.0,0.0,0.0,790000.0,2.0,house,-5.8451752,-35.2143232
93.0,1.0,3.0,400.0,2.0,330000.0,1.0,apartment,-5.9153334,-35.2679913
54.0,2.0,2.0,0.0,1.0,208775.0,1.0,apartment,-5.8186892,-35.2401631
18.0,1.0,1.0,0.0,1.0,145000.0,1.0,other,-5.8784962,-35.1752621
93.0,3.0,3.0,0.0,2.0,330000.0,1.0,apartment,-5.8855448,-35.1775819
44.0,1.0,1.0,350.0,1.0,140000.0,0.0,apartment,-5.870161,-35.1824612
103.0,1.0,3.0,450.0,3.0,370000.0,1.0,apartment,-5.8347074,-35.2243579
272.0,1.0,0.0,0.0,4.0,1200000.0,0.0,other,-5.7958441,-35.1988196
109.0,3.0,4.0,0.0,2.0,510000.0,2.0,apartment,-5.8559951,-35.2043315
89.0,3.0,3.0,480.0,2.0,320000.0,1.0,apartment,-5.8768735,-35.2236066
103.0,4.0,4.0,550.0,2.0,485000.0,2.0,apartment,0.0,0.0
450.0,6.0,4.0,0.0,3.0,2600000.0,4.0,house,-5.830929,-35.2195447
180.0,4.0,3.0,1000.0,3.0,690000.0,3.0,apartment,-5.8437235,-35.2214483
58.0,2.0,2.0,230.0,1.0,215000.0,1.0,apartment,-5.8753421,-35.2254937
105.0,3.0,3.0,0.0,3.0,395000.0,1.0,house,-5.8821365,-35.1722172
750.0,0.0,0.0,280.0,0.0,60000.0,0.0,other,0.0,0.0
69.0,2.0,2.0,0.0,2.0,389000.0,1.0,apartment,-5.8004904,-35.2077308
60.0,1.0,2.0,0.0,1.0,220000.0,1.0,apartment,0.0,0.0
60.0,1.0,2.0,0.0,1.0,275000.0,1.0,apartment,0.0,0.0
55.0,2.0,2.0,365.0,1.0,180000.0,1.0,apartment,-5.8109156,-35.2348455
57.0,0.0,2.0,280.0,0.0,240000.0,1.0,apartment,-5.8209603,-35.2182387
760.0,3.0,0.0,0.0,0.0,950000.0,0.0,other,-5.7974079,-35.2157223
60.0,1.0,2.0,0.0,1.0,245000.0,1.0,apartment,0.0,0.0
240.0,0.0,3.0,0.0,3.0,450000.0,1.0,house,-5.8414359,-35.2154147
60.0,1.0,2.0,0.0,1.0,260000.0,1.0,apartment,0.0,0.0
55.0,0.0,2.0,80.0,1.0,95000.0,0.0,apartment,-5.8666079,-35.2088062
128.0,4.0,3.0,0.0,2.0,660000.0,3.0,apartment,-5.8107808,-35.2108587
610.0,0.0,0.0,0.0,8.0,4000000.0,0.0,other,-5.8226937,-35.2126403
51.0,1.0,2.0,190.0,1.0,150000.0,0.0,apartment,0.0,0.0
58.0,0.0,2.0,500.0,1.0,175000.0,1.0,apartment,-5.8226937,-35.2126403
200.0,1.0,3.0,0.0,3.0,399000.0,2.0,house,-5.8627911,-35.1994162
79.0,0.0,2.0,420.0,0.0,160000.0,2.0,apartment,-5.8352533,-35.2143381
136.0,4.0,3.0,750.0,3.0,795000.0,3.0,apartment,0.0,0.0
157.0,1.0,3.0,0.0,3.0,295000.0,3.0,house,-5.8035604,-35.2098233
119.0,1.0,3.0,753.0,2.0,600000.0,1.0,apartment,-5.8226937,-35.2126403
