area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
30.0,0.0,1.0,0.0,0.0,150000.0,0.0,other,-5.8126859,-35.2084239
67.0,2.0,2.0,620.0,1.0,160000.0,0.0,apartment,0.0,0.0
55.0,2.0,2.0,350.0,1.0,231000.0,2.0,apartment,-5.7852531,-35.2049414
70.0,1.0,3.0,0.0,0.0,130000.0,0.0,house,-5.7505819,-35.253447
128.0,5.0,3.0,0.0,3.0,620000.0,3.0,apartment,-5.8437235,-35.2214483
50.0,1.0,2.0,200.0,1.0,159000.0,0.0,apartment,-5.8821365,-35.1722172
495.0,2.0,3.0,0.0,5.0,600000.0,1.0,house,-5.8135576,-35.2008242
185.0,3.0,3.0,0.0,3.0,490000.0,1.0,house,-5.8437235,-35.2214483
156.0,3.0,3.0,0.0,3.0,1300000.0,2.0,apartment,-5.8576398,-35.2014489
176.0,5.0,3.0,0.0,4.0,600000.0,2.0,apartment,-5.799543,-35.2056069
190.0,4.0,3.0,825.0,2.0,460000.0,2.0,apartment,-5.8032096,-35.2002054
230.0,2.0,3.0,0.0,8.0,695000.0,2.0,house,-5.8821365,-35.1722172
104.0,4.0,3.0,750.0,2.0,490000.0,3.0,apartment,0.0,0.0
406.0,6.0,4.0,1600.0,4.0,2529000.0,4.0,other,0.0,0.0
54.0,1.0,2.0,0.0,0.0,185000.0,0.0,apartment,-5.8576398,-35.2014489
210.0,6.0,4.0,0.0,3.0,420000.0,4.0,house,-5.8660091,-35.1858671
49.0,1.0,2.0,0.0,1.0,171875.0,0.0,apartment,-5.7372347,-35.2360433
580.0,0.0,15.0,0.0,4.0,1400000.0,0.0,other,-5.7789823,-35.194817
480.0,6.0,4.0,3000.0,0.0,4500000.0,4.0,apartment,-5.7772142,-35.1948287
54.0,2.0,2.0,0.0,1.0,199000.0,1.0,apartment,-5.8821365,-35.1722172
74.0,2.0,2.0,220.0,1.0,185000.0,1.0,apartment,-5.866287,-35.1917372
426.0,6.0,4.0,0.0,4.0,789000.0,3.0,house,-5.866287,-35.1917372
56.0,2.0,1.0,370.0,1.0,350000.0,1.0,apartment,-5.8821365,-35.1722172
276.0,2.0,4.0,0.0,0.0,580000.0,1.0,house,0.0,0.0
92.0,2.0,3.0,500.0,2.0,370000.0,1.0,apartment,-5.8163039,-35.2204887
243.0,5.0,4.0,1300.0,2.0,800000.0,3.0,apartment,-5.7845495,-35.1984438
229.0,0.0,3.0,0.0,4.0,950000.0,3.0,apartment,-5.8032096,-35.2002054
192.0,1.0,3.0,0.0,4.0,350000.0,1.0,house,-5.8032096,-35.2002054
48.0,1.0,2.0,850.0,1.0,330000.0,1.0,other,-5.8674964,-35.180586
183.0,4.0,4.0,1400.0,2.0,750000.0,3.0,apartment,-5.8576398,-35.2014489
627.0,0.0,0.0,0.0,0.0,550000.0,0.0,other,-5.7988797,-35.2188577
500.0,5.0,0.0,0.0,7.0,1850000.0,3.0,house,-5.8437235,-35.2214483
92.0,0.0,3.0,315.0,0.0,495000.0,1.0,apartment,-5.8576398,-35.2014489
34.0,1.0,1.0,300.0,0.0,166000.0,0.0,apartment,-5.8724051,-35.1817096
240.0,3.0,4.0,0.0,2.0,450000.0,2.0,house,-5.8129617,-35.2212102
29.0,1.0,0.0,650.0,0.0,130000.0,1.0,other,-5.8821365,-35.1722172
79.0,3.0,3.0,0.0,2.0,350000.0,1.0,apartment,-5.8999907,-35.1759866
620.0,6.0,4.0,0.0,5.0,1200000.0,4.0,house,-5.8437235,-35.2214483
56.0,1.0,2.0,200.0,1.0,110000.0,1.0,apartment,-5.8633093,-35.2324324
365.0,3.0,4.0,0.0,3.0,600000.0,2.0,house,0.0,0.0
245.0,5.0,5.0,0.0,2.0,950000.0,4.0,apartment,-5.8250673,-35.2034315
30.0,1.0,0.0,0.0,0.0,150000.0,0.0,other,0.0,0.0
480.0,1.0,15.0,0.0,1.0,280000.0,0.0,apartment,-5.8521764,-35.2568875
55.0,2.0,2.0,200.0,1.0,210000.0,1.0,apartment,-5.8768735,-35.2236066
4000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,other,-5.8576398,-35.2014489
356.0,1.0,3.0,2800.0,4.0,2600000.0,3.0,apartment,-5.7845495,-35.1984438
326.0,1.0,3.0,0.0,0.0,1200000.0,3.0,house,-5.8633093,-35.2324324
46.0,1.0,1.0,0.0,1.0,290000.0,0.0,other,-5.7823372,-35.1946781
380.0,0.0,0.0,0.0,5.0,900000.0,0.0,other,-5.7972181,-35.2316702
136.0,4.0,0.0,0.0,3.0,794000.0,3.0,apartment,-5.8437235,-35.2214483
115.0,1.0,3.0,0.0,2.0,550000.0,1.0,apartment,-5.8821365,-35.1722172
166.0,4.0,3.0,0.0,2.0,507900.0,3.0,apartment,-5.8226937,-35.2126403
89.0,3.0,3.0,310.0,2.0,340000.0,1.0,apartment,-5.8666079,-35.2088062
375.0,5.0,3.0,0.0,4.0,700000.0,2.0,house,-5.8821365,-35.1722172
460.0,4.0,0.0,0.0,4.0,790000.0,3.0,house,-5.8437235,-35.2214483
34.0,1.0,0.0,0.0,1.0,200000.0,0.0,other,0.0,0.0
291.0,5.0,3.0,0.0,3.0,650000.0,3.0,house,-5.8576398,-35.2014489
52.0,2.0,2.0,0.0,1.0,270000.0,1.0,apartment,-5.8821365,-35.1722172
200.0,5.0,3.0,1650.0,3.0,900000.0,3.0,apartment,-5.7767142,-35.2062156
56.0,1.0,2.0,450.0,1.0,230000.0,0.0,apartment,-5.8821365,-35.1722172
57.0,2.0,2.0,330.0,1.0,210000.0,1.0,apartment,-5.8431967,-35.2124468
240.0,5.0,0.0,0.0,4.0,2000000.0,4.0,apartment,-5.7845495,-35.1984438
86.0,2.0,2.0,240.0,1.0,175000.0,1.0,apartment,-5.8624143,-35.1967263
264.0,3.0,4.0,0.0,3.0,600000.0,2.0,house,-5.8437235,-35.2214483
161.0,1.0,2.0,260.0,0.0,324500.0,1.0,apartment,-5.8226937,-35.2126403
374.0,4.0,4.0,0.0,6.0,729000.0,2.0,house,-5.8392297,-35.2083638
118.0,0.0,0.0,0.0,2.0,350000.0,0.0,other,-5.8032096,-35.2002054
340.0,5.0,6.0,0.0,6.0,815000.0,5.0,house,-5.884109,-35.1764118
250.0,5.0,3.0,0.0,3.0,590000.0,3.0,house,-5.8624143,-35.1967263
123.0,4.0,3.0,0.0,2.0,595000.0,3.0,apartment,-5.8437235,-35.2214483
300.0,3.0,3.0,0.0,5.0,550000.0,2.0,house,0.0,0.0
396.0,0.0,0.0,0.0,0.0,1300000.0,0.0,other,-5.7690001,-35.2618893
51.0,1.0,2.0,250.0,1.0,290000.0,0.0,apartment,-5.8821365,-35.1722172
48.0,1.0,2.0,850.0,1.0,280000.0,1.0,other,-5.8674964,-35.180586
54.0,1.0,1.0,260.0,1.0,255000.0,1.0,apartment,-5.8821365,-35.1722172
180.0,3.0,2.0,0.0,2.0,595000.0,1.0,house,-5.8821365,-35.1722172
52.0,1.0,2.0,0.0,1.0,113000.0,0.0,apartment,-5.8521764,-35.2568875
98.0,5.0,3.0,550.0,2.0,430000.0,3.0,apartment,-5.8576398,-35.2014489
76.0,2.0,2.0,350.0,1.0,180000.0,0.0,apartment,-5.8594969,-35.2138288
294.0,6.0,5.0,0.0,6.0,900000.0,4.0,house,-5.8032096,-35.2002054
300.0,2.0,4.0,0.0,4.0,690000.0,4.0,house,-5.8576398,-35.2014489
400.0,5.0,4.0,0.0,4.0,1700000.0,3.0,house,-5.9153334,-35.2679913
57.0,1.0,2.0,400.0,1.0,185000.0,1.0,apartment,-5.8666079,-35.2088062
119.0,1.0,3.0,753.0,3.0,600000.0,3.0,apartment,-5.8032096,-35.2002054
120.0,4.0,3.0,677.0,0.0,590000.0,3.0,apartment,-5.781494,-35.1998741
900.0,4.0,7.0,0.0,2.0,800000.0,3.0,house,-5.8576398,-35.2014489
415.0,1.0,6.0,0.0,4.0,790000.0,3.0,house,-5.8576398,-35.2014489
219.0,3.0,3.0,0.0,4.0,450000.0,1.0,house,-5.8108854,-35.2154712
365.0,4.0,4.0,0.0,3.0,600000.0,2.0,house,-5.8437235,-35.2214483
139.0,4.0,3.0,1000.0,2.0,450000.0,1.0,apartment,-5.8019395,-35.2076662
900.0,0.0,0.0,0.0,0.0,3500000.0,0.0,other,0.0,0.0
111.0,1.0,3.0,0.0,2.0,611912.0,3.0,apartment,-5.8226937,-35.2126403
50.0,0.0,0.0,0.0,1.0,170000.0,0.0,other,-5.8032096,-35.2002054
216.0,6.0,4.0,930.0,4.0,1336174.0,4.0,apartment,-5.8032096,-35.2002054
47.0,1.0,2.0,265.0,1.0,115000.0,0.0,apartment,-5.8821365,-35.1722172
156.0,3.0,3.0,0.0,2.0,285000.0,1.0,house,-5.8383971,-35.2222166
50.0,2.0,2.0,450.0,1.0,210000.0,1.0,apartment,-5.8661242,-35.1827698
40.0,0.0,0.0,0.0,1.0,160000.0,0.0,other,-5.8032096,-35.2002054
60.0,1.0,2.0,140.0,1.0,140000.0,0.0,apartment,-5.8624754,-35.1935607
292.0,5.0,3.0,1500.0,4.0,1200000.0,3.0,apartment,-5.7845495,-35.1984438
57.0,1.0,2.0,0.0,1.0,110000.0,1.0,apartment,-5.8633093,-35.2324324
144.0,1.0,3.0,0.0,2.0,360000.0,3.0,house,-5.8666079,-35.2088062
51.0,1.0,2.0,0.0,1.0,230000.0,1.0,apartment,-5.7845495,-35.1984438
136.0,0.0,3.0,0.0,3.0,830000.0,3.0,apartment,-5.8437235,-35.2214483
200.0,0.0,3.0,0.0,3.0,1200000.0,3.0,apartment,-5.7845495,-35.1984438
77.0,2.0,3.0,0.0,1.0,150000.0,1.0,apartment,-5.8666079,-35.2088062
30.0,1.0,1.0,650.0,1.0,150000.0,0.0,other,-5.8730875,-35.1800373
112.0,1.0,3.0,0.0,1.0,185000.0,1.0,apartment,-5.7978488,-35.2092207
58.0,2.0,2.0,305.0,2.0,256000.0,2.0,apartment,0.0,0.0
78.0,1.0,1.0,0.0,1.0,199900.0,1.0,apartment,-5.8821365,-35.1722172
130.0,1.0,3.0,0.0,1.0,260000.0,0.0,house,-5.8437235,-35.2214483
1225.0,0.0,0.0,0.0,0.0,1800000.0,0.0,other,0.0,0.0
300.0,5.0,3.0,2300.0,3.0,550000.0,2.0,apartment,-5.8437235,-35.2214483
300.0,5.0,3.0,800.0,3.0,1200000.0,3.0,apartment,-5.8437235,-35.2214483
341.0,4.0,6.0,0.0,6.0,700000.0,2.0,house,-5.8576398,-35.2014489
200.0,2.0,3.0,0.0,3.0,650000.0,1.0,house,-5.8689338,-35.1830844
180.0,2.0,5.0,0.0,3.0,260000.0,1.0,house,-5.821977,-35.2378801
110.0,2.0,3.0,235.0,2.0,160000.0,1.0,apartment,-5.8163039,-35.2204887
168.0,2.0,3.0,0.0,2.0,320000.0,1.0,house,-5.8666079,-35.2088062
365.0,4.0,4.0,0.0,3.0,600000.0,2.0,house,0.0,0.0
428.0,5.0,0.0,0.0,4.0,2500000.0,4.0,house,-5.8437235,-35.2214483
59.0,1.0,2.0,0.0,1.0,145000.0,1.0,apartment,-5.7540506,-35.2152587
52.0,2.0,2.0,1500.0,0.0,210000.0,0.0,apartment,-5.8816164,-35.1782022
45.0,1.0,2.0,0.0,0.0,136000.0,0.0,apartment,-5.7372347,-35.2360433
35.0,1.0,1.0,0.0,1.0,170000.0,0.0,other,-5.783788,-35.1913745
240.0,1.0,3.0,0.0,2.0,270000.0,1.0,house,-5.8437235,-35.2214483
210.0,1.0,4.0,0.0,2.0,1000000.0,4.0,house,-5.9794173,-35.1233281
55.0,1.0,2.0,150.0,1.0,115000.0,1.0,apartment,-5.8633093,-35.2324324
54.0,2.0,2.0,0.0,0.0,200000.0,0.0,apartment,-5.8821365,-35.1722172
235.0,5.0,4.0,1100.0,3.0,1100000.0,4.0,apartment,-5.8437235,-35.2214483
98.0,1.0,3.0,700.0,2.0,270000.0,1.0,apartment,-5.8821365,-35.1722172
227.0,1.0,3.0,0.0,5.0,500000.0,1.0,house,-5.8073333,-35.2106714
55.0,2.0,2.0,280.0,0.0,208900.0,1.0,apartment,-5.8821365,-35.1722172
119.0,4.0,4.0,0.0,2.0,480000.0,2.0,apartment,-5.8226937,-35.2126403
720.0,0.0,0.0,0.0,5.0,1000000.0,0.0,other,-5.7988797,-35.2188577
450.0,1.0,11.0,0.0,3.0,1350000.0,14.0,other,-5.8821365,-35.1722172
370.0,2.0,3.0,0.0,1.0,400000.0,1.0,house,0.0,0.0
49.0,1.0,2.0,270.0,0.0,185000.0,0.0,apartment,-5.8633093,-35.2324324
60.0,2.0,2.0,303.0,1.0,295000.0,1.0,apartment,-5.8032096,-35.2002054
25.0,2.0,0.0,0.0,1.0,160000.0,0.0,other,-5.8308709,-35.2195446
51.0,0.0,2.0,420.0,1.0,205000.0,1.0,apartment,-5.8821365,-35.1722172
129.0,5.0,3.0,600.0,2.0,550000.0,1.0,apartment,-5.8437235,-35.2214483
187.0,1.0,4.0,750.0,4.0,1100000.0,3.0,house,-5.8692054,-35.2117113
60.0,0.0,2.0,300.0,0.0,252000.0,1.0,apartment,-5.8821365,-35.1722172
105.0,3.0,3.0,700.0,2.0,450000.0,1.0,apartment,-5.8437235,-35.2214483
112.0,4.0,3.0,560.0,2.0,610000.0,2.0,apartment,-5.8032096,-35.2002054
286.0,4.0,4.0,1500.0,3.0,820000.0,4.0,apartment,-5.7856518,-35.1913817
36.0,1.0,1.0,0.0,1.0,130000.0,0.0,apartment,-5.8546786,-35.2475918
244.0,2.0,3.0,0.0,1.0,310000.0,1.0,house,-5.8821365,-35.1722172
46.0,1.0,1.0,200.0,1.0,270000.0,0.0,apartment,-5.8821365,-35.1722172
54.0,1.0,2.0,0.0,1.0,290000.0,1.0,apartment,-5.8821365,-35.1722172
1007.0,1.0,4.0,0.0,4.0,3500000.0,0.0,other,-5.8821365,-35.1722172
600.0,7.0,5.0,0.0,4.0,1200000.0,5.0,house,-5.8437235,-35.2214483
42.0,1.0,1.0,0.0,1.0,120000.0,0.0,apartment,-5.8821365,-35.1722172
75.0,1.0,3.0,0.0,2.0,380000.0,1.0,apartment,-5.8226937,-35.2126403
87.0,2.0,3.0,334.0,2.0,369900.0,1.0,apartment,-5.8666079,-35.2088062
382.0,1.0,5.0,0.0,4.0,2100000.0,5.0,apartment,-5.7845495,-35.1984438
57.0,2.0,2.0,350.0,0.0,230000.0,1.0,apartment,0.0,0.0
300.0,4.0,3.0,0.0,4.0,600000.0,3.0,house,-5.8576398,-35.2014489
270.0,0.0,4.0,0.0,4.0,810000.0,0.0,house,-5.7988797,-35.2188577
220.0,5.0,4.0,1200.0,2.0,750000.0,4.0,apartment,-5.8226937,-35.2126403
880.0,0.0,0.0,0.0,0.0,3000000.0,0.0,other,-5.8821365,-35.1722172
252.0,1.0,3.0,0.0,2.0,1500000.0,3.0,apartment,-5.7845495,-35.1984438
1000.0,3.0,9.0,0.0,6.0,950000.0,6.0,house,-5.8437235,-35.2214483
196.0,4.0,3.0,1300.0,4.0,1380000.0,3.0,apartment,-5.8592162,-35.1976643
52.0,1.0,2.0,0.0,1.0,389000.0,1.0,other,-5.8821365,-35.1722172
120.0,4.0,4.0,0.0,2.0,623484.0,2.0,apartment,-5.8576398,-35.2014489
57.0,1.0,2.0,0.0,1.0,350000.0,1.0,apartment,-5.8821365,-35.1722172
54.0,1.0,2.0,490.0,1.0,179000.0,1.0,apartment,-5.8821365,-35.1722172
66.0,1.0,3.0,0.0,2.0,299000.0,1.0,apartment,-5.8821365,-35.1722172
240.0,5.0,5.0,350.0,2.0,810000.0,4.0,house,-5.8546786,-35.2475918
270.0,6.0,5.0,1800.0,2.0,800000.0,4.0,apartment,-5.7840945,-35.1999475
55.0,2.0,2.0,0.0,0.0,300000.0,0.0,apartment,-5.8032096,-35.2002054
93.0,3.0,2.0,0.0,2.0,330000.0,1.0,apartment,-5.8226937,-35.2126403
253.0,6.0,4.0,0.0,2.0,849000.0,3.0,house,-5.866287,-35.1917372
51.0,1.0,2.0,1000.0,1.0,500000.0,1.0,other,-5.8821365,-35.1722172
1400.0,0.0,6.0,0.0,0.0,1500000.0,0.0,other,-5.8250648,-35.235023
175.0,0.0,3.0,620.0,2.0,660000.0,1.0,apartment,-5.8821365,-35.1722172
126.0,2.0,3.0,0.0,4.0,350000.0,1.0,house,-5.8835355,-35.1712843
