area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
55.0,1.0,2.0,0.0,1.0,520000.0,1.0,apartment,-5.8821365,-35.1722172
406.0,6.0,4.0,1800.0,4.0,2529900.0,4.0,other,-5.783788,-35.1913745
75.0,2.0,3.0,300.0,2.0,270000.0,1.0,apartment,-5.7845495,-35.1984438
184.0,6.0,4.0,1000.0,3.0,720000.0,4.0,apartment,0.0,0.0
54.0,2.0,2.0,260.0,1.0,265000.0,2.0,apartment,-5.8855448,-35.1775819
117.0,1.0,2.0,0.0,2.0,350000.0,1.0,house,-5.8893648,-35.1726528
58.0,2.0,2.0,330.0,1.0,260000.0,1.0,apartment,-5.8053683,-35.2050354
223.0,3.0,0.0,0.0,3.0,1150000.0,4.0,apartment,-5.814816,-35.1996324
98.0,4.0,3.0,631.0,2.0,390000.0,3.0,apartment,-5.8576398,-35.2014489
57.0,2.0,2.0,300.0,1.0,290000.0,1.0,apartment,-5.8365991,-35.2139684
283.0,5.0,3.0,1850.0,3.0,700000.0,3.0,apartment,-5.8044476,-35.2032196
160.0,3.0,3.0,820.0,2.0,570000.0,1.0,apartment,-5.7816923,-35.1973759
56.0,2.0,2.0,400.0,1.0,280000.0,1.0,apartment,-5.8196922,-35.2169549
110.0,3.0,3.0,800.0,2.0,520000.0,2.0,apartment,-5.8226937,-35.2126403
214.0,4.0,4.0,1700.0,3.0,927000.0,4.0,apartment,0.0,0.0
65.0,2.0,3.0,330.0,1.0,230000.0,1.0,apartment,-5.8669345,-35.191136
218.0,4.0,4.0,1400.0,2.0,680000.0,2.0,apartment,-5.7832323,-35.1961748
75.0,3.0,3.0,0.0,2.0,330000.0,1.0,apartment,-5.7868405,-35.2063287
62.0,2.0,3.0,0.0,1.0,260000.0,1.0,apartment,-5.8197113,-35.2206827
60.0,1.0,2.0,0.0,2.0,160000.0,0.0,apartment,-5.8226937,-35.2126403
180.0,3.0,3.0,0.0,6.0,420000.0,2.0,house,-5.8799696,-35.1813052
236.0,6.0,4.0,815.0,3.0,1100000.0,4.0,other,-5.8253734,-35.2113637
65.0,1.0,2.0,0.0,1.0,180000.0,0.0,apartment,-5.7505819,-35.253447
56.0,1.0,2.0,478.0,1.0,252000.0,1.0,apartment,-5.8226937,-35.2126403
54.0,2.0,2.0,0.0,1.0,190000.0,0.0,apartment,-5.8799135,-35.1998728
38.0,1.0,1.0,650.0,1.0,193000.0,0.0,other,-5.783788,-35.1913745
54.0,1.0,2.0,160.0,1.0,130000.0,0.0,apartment,-5.8094982,-35.2462143
300.0,4.0,4.0,0.0,5.0,700000.0,2.0,house,0.0,0.0
58.0,2.0,2.0,320.0,1.0,225000.0,1.0,apartment,-5.8650038,-35.1933903
54.0,1.0,2.0,0.0,0.0,150000.0,0.0,apartment,-5.8768735,-35.2236066
225.0,0.0,4.0,1350.0,3.0,1350000.0,4.0,apartment,-5.783788,-35.1913745
220.0,5.0,4.0,1760.0,2.0,650000.0,3.0,apartment,-5.7937711,-35.1994336
142.0,4.0,3.0,600.0,3.0,450000.0,2.0,apartment,-5.808596,-35.20447
103.0,4.0,3.0,350.0,2.0,340000.0,3.0,apartment,-5.8347074,-35.2243579
59.0,1.0,2.0,363.0,1.0,290000.0,1.0,apartment,-5.8999907,-35.1759866
289.0,5.0,4.0,1800.0,4.0,480000.0,4.0,apartment,-5.8352533,-35.2143381
450.0,5.0,4.0,0.0,3.0,499900.0,3.0,house,-5.8821365,-35.1722172
154.0,0.0,3.0,860.0,2.0,400000.0,1.0,apartment,0.0,0.0
350.0,6.0,4.0,0.0,2.0,800000.0,4.0,house,-5.8465236,-35.2034306
500.0,8.0,6.0,1100.0,8.0,3000000.0,5.0,house,-5.8391825,-35.2240603
92.0,3.0,3.0,620.0,2.0,440000.0,1.0,apartment,-5.7903384,-35.1952596
96.0,0.0,3.0,0.0,2.0,450000.0,1.0,apartment,-5.820507,-35.2164801
110.0,3.0,3.0,400.0,2.0,200000.0,1.0,apartment,-5.8226937,-35.2126403
69.0,1.0,3.0,320.0,2.0,240000.0,1.0,apartment,-5.8799135,-35.1998728
95.0,2.0,3.0,0.0,1.0,240000.0,1.0,apartment,-5.7871981,-35.2012834
113.0,0.0,3.0,800.0,2.0,520000.0,3.0,apartment,-5.8226937,-35.2126403
141.0,4.0,3.0,1.0,2.0,863000.0,3.0,apartment,-5.866287,-35.1917372
117.0,4.0,3.0,600.0,2.0,600000.0,3.0,apartment,-5.8196922,-35.2169549
80.0,1.0,3.0,790.0,2.0,295000.0,1.0,apartment,0.0,0.0
528.0,7.0,6.0,1405.0,3.0,2250000.0,5.0,house,-5.8347074,-35.2243579
100.0,3.0,3.0,700.0,2.0,580000.0,1.0,apartment,-5.8120418,-35.2152695
197.0,3.0,3.0,0.0,2.0,855000.0,1.0,apartment,-5.8624754,-35.1935607
55.0,2.0,2.0,330.0,1.0,250000.0,1.0,apartment,-5.8163039,-35.2204887
118.0,0.0,3.0,650.0,2.0,570000.0,3.0,apartment,-5.8226937,-35.2126403
90.0,3.0,3.0,550.0,2.0,530000.0,1.0,apartment,-5.7982802,-35.2010664
53.0,2.0,2.0,0.0,1.0,265000.0,1.0,apartment,-5.8868998,-35.1687492
142.0,3.0,4.0,950.0,3.0,650000.0,2.0,apartment,-5.8286255,-35.2226081
607.0,0.0,0.0,600.0,0.0,400000.0,0.0,other,0.0,0.0
70.0,2.0,3.0,0.0,2.0,274000.0,1.0,apartment,-5.8204083,-35.235357
240.0,6.0,4.0,0.0,3.0,650000.0,4.0,house,-5.8535234,-35.2048314
92.0,1.0,3.0,850.0,1.0,200000.0,2.0,apartment,-5.8226937,-35.2126403
139.0,4.0,3.0,1000.0,2.0,450000.0,2.0,apartment,0.0,0.0
93.0,1.0,3.0,450.0,2.0,530000.0,3.0,apartment,-5.7845495,-35.1984438
200.0,1.0,3.0,0.0,5.0,470000.0,1.0,house,-5.8437235,-35.2214483
350.0,5.0,5.0,780.0,5.0,1500000.0,4.0,house,-5.830929,-35.2195447
51.0,1.0,2.0,0.0,1.0,105978.0,0.0,apartment,-5.807319,-35.2304191
180.0,2.0,3.0,1.0,2.0,330000.0,1.0,house,-5.8669449,-35.2016666
242.0,5.0,4.0,900.0,2.0,700000.0,3.0,apartment,-5.7893158,-35.1992309
311.0,5.0,4.0,1500.0,4.0,1200000.0,4.0,apartment,-5.8038071,-35.2030222
159.0,4.0,3.0,800.0,3.0,1650000.0,3.0,apartment,-5.8624754,-35.1935607
62.0,3.0,2.0,240.0,1.0,180000.0,1.0,apartment,-5.866287,-35.1917372
303.0,5.0,4.0,1350.0,3.0,1200000.0,4.0,apartment,-5.8352533,-35.2143381
264.0,4.0,4.0,0.0,5.0,1550571.0,4.0,apartment,-5.8293994,-35.220392
86.0,2.0,3.0,420.0,2.0,360000.0,1.0,apartment,-5.8796695,-35.1973555
215.0,3.0,3.0,0.0,2.0,400000.0,2.0,house,-5.8293994,-35.220392
52.0,2.0,2.0,0.0,1.0,230000.0,1.0,apartment,-5.8437235,-35.2214483
171.0,2.0,3.0,0.0,3.0,430000.0,1.0,house,-5.8821365,-35.1722172
54.0,2.0,2.0,390.0,1.0,270000.0,1.0,apartment,-5.8163039,-35.2204887
51.0,0.0,2.0,0.0,0.0,136800.0,0.0,apartment,-5.8633093,-35.2324324
280.0,3.0,4.0,1500.0,4.0,950000.0,4.0,apartment,-5.8855448,-35.1775819
210.0,4.0,6.0,0.0,2.0,195000.0,2.0,house,-5.8521764,-35.2568875
189.0,0.0,3.0,0.0,2.0,737168.0,3.0,apartment,-5.8165334,-35.2224341
80.0,3.0,3.0,0.0,2.0,280000.0,1.0,apartment,-5.8437235,-35.2214483
85.0,3.0,2.0,420.0,1.0,165000.0,2.0,apartment,-5.8437235,-35.2214483
84.0,2.0,3.0,0.0,2.0,320000.0,1.0,apartment,0.0,0.0
158.0,2.0,2.0,1335.0,0.0,410000.0,1.0,apartment,-5.7921127,-35.1960671
38.0,1.0,1.0,0.0,1.0,380000.0,0.0,other,0.0,0.0
275.0,3.0,4.0,0.0,2.0,420000.0,1.0,apartment,-5.8167905,-35.2082788
75.0,2.0,3.0,590.0,2.0,265000.0,1.0,apartment,-5.8603397,-35.2094385
336.0,5.0,4.0,0.0,4.0,1800000.0,4.0,apartment,0.0,0.0
56.0,2.0,2.0,240.0,1.0,199000.0,1.0,apartment,-5.8753421,-35.2254937
55.0,1.0,2.0,410.0,1.0,160000.0,1.0,apartment,-5.8143778,-35.2089333
471.0,7.0,5.0,2500.0,4.0,1280000.0,5.0,other,-5.8053683,-35.2050354
170.0,5.0,4.0,0.0,3.0,1000000.0,4.0,apartment,-5.8163039,-35.2204887
53.0,2.0,2.0,350.0,1.0,230000.0,1.0,apartment,-5.8248843,-35.2127737
246.0,5.0,4.0,0.0,3.0,850000.0,4.0,apartment,-5.814816,-35.1996324
54.0,1.0,2.0,0.0,1.0,243200.0,1.0,apartment,-5.8180873,-35.2383501527372
142.0,4.0,3.0,580.0,2.0,590000.0,3.0,apartment,-5.8576398,-35.2014489
54.0,1.0,2.0,0.0,1.0,255000.0,1.0,apartment,-5.8821365,-35.1722172
103.0,1.0,3.0,550.0,2.0,490000.0,1.0,apartment,0.0,0.0
75.0,3.0,3.0,550.0,1.0,270000.0,1.0,apartment,-5.799826,-35.207247
264.0,5.0,4.0,0.0,3.0,590000.0,3.0,house,-5.8497873,-35.2005771
86.0,1.0,3.0,380.0,1.0,235000.0,2.0,apartment,-5.9153334,-35.2679913
282.0,2.0,4.0,1700.0,4.0,2500000.0,4.0,apartment,-5.783788,-35.1913745
57.0,1.0,2.0,400.0,1.0,180000.0,0.0,apartment,0.0,0.0
69.0,2.0,3.0,0.0,2.0,245000.0,1.0,apartment,-5.8821365,-35.1722172
55.0,1.0,2.0,150.0,1.0,123000.0,0.0,apartment,-5.7497527,-35.2377552
100.0,1.0,3.0,720.0,2.0,650000.0,1.0,apartment,0.0,0.0
55.0,1.0,2.0,340.0,1.0,200000.0,0.0,apartment,-5.8187773,-35.2166551
281.0,6.0,4.0,1800.0,4.0,2100000.0,4.0,apartment,0.0,0.0
118.0,4.0,3.0,0.0,2.0,662413.0,3.0,apartment,0.0,0.0
108.0,1.0,3.0,490.0,2.0,500000.0,3.0,apartment,0.0,0.0
200.0,5.0,3.0,1200.0,3.0,750000.0,3.0,apartment,0.0,0.0
450.0,0.0,0.0,715.0,4.0,370000.0,0.0,other,-5.8822862,-35.1958557
89.0,2.0,3.0,600.0,2.0,490000.0,1.0,apartment,-5.796771,-35.200507
225.0,6.0,4.0,1350.0,3.0,1350000.0,4.0,apartment,-5.7941845,-35.2063996
282.0,6.0,4.0,0.0,4.0,2299000.0,4.0,apartment,-5.783788,-35.1913745
330.0,3.0,5.0,0.0,5.0,420000.0,2.0,house,-5.8223725,-35.2044225
55.0,1.0,2.0,450.0,2.0,360000.0,0.0,other,-5.876891,-35.1778805
75.0,2.0,3.0,280.0,2.0,260000.0,1.0,apartment,-5.7775126,-35.2013557
213.0,5.0,3.0,600.0,2.0,800000.0,3.0,house,-5.8768735,-35.2236066
58.0,1.0,2.0,260.0,1.0,125000.0,1.0,apartment,-5.8546786,-35.2475918
92.0,2.0,3.0,400.0,2.0,399900.0,1.0,apartment,-5.866905,-35.2162536
270.0,6.0,4.0,1400.0,4.0,1400000.0,4.0,other,-5.7982846,-35.1978866
103.0,4.0,3.0,450.0,2.0,350000.0,3.0,apartment,-5.8347074,-35.2243579
98.0,4.0,3.0,1000.0,2.0,510000.0,3.0,apartment,-5.7997946,-35.1979747
179.0,5.0,3.0,0.0,2.0,810000.0,3.0,other,0.0,0.0
57.0,1.0,2.0,268.0,1.0,170000.0,1.0,apartment,-5.8796695,-35.1973555
52.0,2.0,2.0,250.0,1.0,261000.0,1.0,apartment,0.0,0.0
87.0,3.0,3.0,450.0,1.0,230000.0,1.0,apartment,-5.809497,-35.2063052
58.0,1.0,2.0,0.0,2.0,220000.0,1.0,apartment,-5.8546786,-35.2475918
54.0,1.0,2.0,0.0,1.0,267583.0,1.0,apartment,-5.8186892,-35.2401631
120.0,1.0,4.0,0.0,2.0,650000.0,2.0,apartment,0.0,0.0
103.0,5.0,3.0,450.0,2.0,370000.0,3.0,apartment,-5.8347074,-35.2243579
70.0,3.0,3.0,450.0,2.0,330000.0,1.0,apartment,-5.8897065,-35.1728883
500.0,0.0,5.0,0.0,0.0,2500000.0,5.0,house,-5.8437235,-35.2214483
