area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
95.0,2.0,3.0,700.0,2.0,275000.0,1.0,apartment,-5.7957337,-35.207567
175.0,1.0,2.0,0.0,1.0,250000.0,0.0,house,-5.7988797,-35.2188577
150.0,4.0,3.0,1100.0,2.0,400000.0,1.0,apartment,0.0,0.0
170.0,5.0,4.0,900000.0,4.0,845000.0,4.0,apartment,-5.8163039,-35.2204887
100.0,1.0,3.0,0.0,1.0,180000.0,0.0,house,-5.8457702,-35.2407656
196.0,5.0,3.0,1300.0,3.0,1399000.0,3.0,apartment,-5.8624754,-35.1935607
214.0,6.0,4.0,1400.0,3.0,1200000.0,4.0,apartment,-5.7779927,-35.2038836
243.0,5.0,4.0,1372.0,3.0,1050000.0,4.0,apartment,-5.8163039,-35.2204887
114.0,2.0,3.0,0.0,3.0,530000.0,1.0,apartment,-5.866905,-35.2162536
116.0,5.0,3.0,700.0,3.0,650000.0,2.0,apartment,-5.8044476,-35.2032196
116.0,4.0,3.0,725.0,3.0,720000.0,3.0,apartment,-5.8005515,-35.1986193
193.0,4.0,3.0,0.0,4.0,400000.0,1.0,house,-5.8559951,-35.2043315
87.0,3.0,4.0,0.0,2.0,380000.0,1.0,apartment,-5.8636826,-35.2153349
105.0,3.0,3.0,0.0,2.0,490000.0,1.0,apartment,0.0,0.0
260.0,5.0,4.0,1700.0,4.0,600000.0,3.0,apartment,-5.7845495,-35.1984438
214.0,3.0,3.0,1100.0,2.0,529000.0,3.0,apartment,-5.8044476,-35.2032196
88.0,3.0,3.0,0.0,2.0,400000.0,1.0,apartment,-5.8286255,-35.2226081
67.0,2.0,2.0,250.0,1.0,160000.0,1.0,apartment,-5.8811944,-35.1787182
52.0,1.0,2.0,820.0,1.0,250000.0,0.0,other,-5.8821365,-35.1722172
217.0,5.0,4.0,1000.0,2.0,750000.0,4.0,apartment,-5.8650038,-35.1933903
130.0,2.0,3.0,0.0,2.0,140000.0,0.0,house,-5.8240436,-35.2416942
119.0,3.0,3.0,0.0,2.0,330000.0,1.0,apartment,0.0,0.0
750.0,3.0,0.0,0.0,4.0,550000.0,0.0,other,-5.8043244,-35.2233532
55.0,2.0,2.0,490.0,1.0,260000.0,1.0,apartment,-5.7982846,-35.1978866
92.0,2.0,3.0,390.0,2.0,495000.0,1.0,apartment,0.0,0.0
43.0,1.0,2.0,180.0,1.0,50000.0,0.0,apartment,-5.8538956,-35.2518043
150.0,4.0,3.0,800.0,2.0,300000.0,3.0,apartment,0.0,0.0
160.0,2.0,3.0,0.0,1.0,360000.0,1.0,apartment,-5.7816923,-35.1973759
245.0,8.0,4.0,1500.0,3.0,790000.0,4.0,apartment,-5.7816923,-35.1973759
190.0,5.0,4.0,860.0,2.0,690000.0,4.0,apartment,-5.8284015,-35.2200481
55.0,2.0,2.0,400.0,1.0,230000.0,1.0,apartment,-5.8143778,-35.2089333
94.0,4.0,3.0,390.0,1.0,410000.0,2.0,apartment,-5.8738039,-35.1815727
180.0,5.0,4.0,0.0,3.0,650000.0,3.0,apartment,0.0,0.0
56.0,2.0,2.0,230.0,1.0,155000.0,1.0,apartment,-5.8796695,-35.1973555
178.0,4.0,3.0,1138.0,2.0,790000.0,3.0,apartment,-5.7978488,-35.2092207
58.0,2.0,2.0,450.0,1.0,290000.0,1.0,apartment,-5.8196922,-35.2169549
57.0,2.0,2.0,0.0,1.0,249000.0,1.0,apartment,-5.8204083,-35.235357
70.0,2.0,3.0,350.0,1.0,200000.0,1.0,apartment,-5.8669345,-35.191136
75.0,2.0,3.0,520.0,2.0,270000.0,1.0,apartment,-5.8603397,-35.2094385
197.0,5.0,3.0,400.0,4.0,620000.0,3.0,house,-5.8768735,-35.2236066
101.0,3.0,3.0,600.0,2.0,480000.0,1.0,apartment,-5.8999907,-35.1759866
500.0,4.0,5.0,0.0,8.0,1100000.0,4.0,house,-5.8457175,-35.2204272
54.0,2.0,2.0,350.0,1.0,220000.0,1.0,apartment,-5.8121824,-35.2190297
55.0,0.0,2.0,260.0,1.0,249000.0,1.0,apartment,-5.8576398,-35.2014489
160.0,5.0,3.0,1000.0,2.0,650000.0,2.0,apartment,-5.788328,-35.1951542
480.0,5.0,5.0,1.0,4.0,5295000.0,5.0,apartment,-5.7823372,-35.1946781
61.0,1.0,2.0,170.0,1.0,165900.0,0.0,house,-5.8496133,-35.256446
56.0,1.0,2.0,0.0,1.0,250000.0,1.0,apartment,-5.8833757,-35.1810368
160.0,2.0,3.0,750.0,2.0,450000.0,1.0,apartment,-5.8258062,-35.2068965
75.0,2.0,3.0,420.0,1.0,340000.0,1.0,apartment,0.0,0.0
112.0,3.0,3.0,980.0,2.0,359000.0,2.0,apartment,-5.8248843,-35.2127737
257.0,1.0,4.0,0.0,3.0,498000.0,3.0,house,-5.8293084,-35.2060113
86.0,2.0,3.0,250.0,2.0,155000.0,1.0,apartment,-5.8292546,-35.193081
60.0,1.0,2.0,0.0,0.0,60000.0,0.0,house,-5.8821365,-35.1722172
49.0,1.0,2.0,300.0,1.0,220000.0,0.0,apartment,-5.8768735,-35.2236066
116.0,4.0,3.0,500.0,2.0,560000.0,3.0,apartment,-5.8196922,-35.2169549
102.0,2.0,3.0,0.0,2.0,345000.0,1.0,apartment,-5.8535234,-35.2048314
240.0,5.0,3.0,1200.0,3.0,1290000.0,3.0,other,-5.7829457,-35.2004207
56.0,2.0,2.0,0.0,1.0,180000.0,1.0,apartment,0.0,0.0
56.0,2.0,2.0,350.0,1.0,245000.0,1.0,apartment,-5.8226937,-35.2126403
120.0,2.0,3.0,680.0,2.0,890000.0,2.0,apartment,0.0,0.0
138.0,0.0,3.0,850.0,3.0,820000.0,3.0,apartment,-5.8165334,-35.2224341
200.0,3.0,3.0,0.0,1.0,600000.0,1.0,house,-5.8209603,-35.2182387
80.0,2.0,3.0,0.0,2.0,189500.0,1.0,apartment,-5.8292546,-35.193081
205.0,4.0,3.0,1400.0,3.0,620000.0,3.0,apartment,-5.8005515,-35.1986193
94.0,3.0,3.0,650.0,2.0,480000.0,1.0,apartment,-5.8576398,-35.2014489
211.0,4.0,8.0,0.0,10.0,700000.0,1.0,other,-5.8108854,-35.2154712
354.0,6.0,5.0,0.0,6.0,800000.0,3.0,other,0.0,0.0
55.0,2.0,2.0,400.0,1.0,192000.0,1.0,apartment,-5.8855448,-35.1775819
180.0,3.0,3.0,0.0,2.0,370000.0,2.0,house,-5.8212372,-35.1988219
70.0,0.0,2.0,430.0,2.0,180000.0,1.0,apartment,-5.824868,-35.2058664
232.0,6.0,4.0,0.0,3.0,680000.0,4.0,apartment,-5.8198444,-35.2109804
87.0,3.0,3.0,0.0,2.0,419000.0,1.0,apartment,-5.8286255,-35.2226081
170.0,2.0,2.0,0.0,1.0,180000.0,0.0,house,0.0,0.0
86.0,2.0,3.0,530.0,1.0,220000.0,1.0,apartment,0.0,0.0
34.0,1.0,1.0,140.0,1.0,138000.0,0.0,apartment,0.0,0.0
104.0,3.0,3.0,550.0,2.0,470000.0,1.0,apartment,-5.8175683,-35.2219558
67.0,2.0,2.0,265.0,2.0,320000.0,1.0,apartment,-5.8636826,-35.2153349
500.0,4.0,3.0,0.0,2.0,1100000.0,3.0,house,-5.8135576,-35.2008242
117.0,3.0,4.0,120.0,2.0,275000.0,1.0,apartment,-5.801043,-35.204203
160.0,2.0,3.0,750.0,2.0,380000.0,1.0,apartment,-5.8180691,-35.2056026
500.0,5.0,6.0,0.0,3.0,850000.0,5.0,other,-5.7871981,-35.2012834
102.0,1.0,3.0,1150.0,1.0,380000.0,1.0,apartment,0.0,0.0
51.0,1.0,2.0,0.0,1.0,144950.0,0.0,apartment,-5.8768735,-35.2236066
137.0,4.0,3.0,1200.0,2.0,850000.0,3.0,apartment,-5.8032096,-35.2002054
113.0,2.0,3.0,800.0,0.0,390000.0,3.0,apartment,-5.8198444,-35.2109804
173.0,3.0,3.0,0.0,4.0,300000.0,1.0,house,-5.8908809,-35.1749047
56.0,2.0,2.0,500.0,1.0,209000.0,1.0,apartment,-5.824069,-35.1996847
10000.0,0.0,0.0,0.0,0.0,1800000.0,0.0,other,0.0,0.0
300.0,4.0,4.0,1200.0,3.0,1050000.0,4.0,apartment,-5.8372462,-35.2137906
75.0,2.0,3.0,300.0,2.0,260000.0,1.0,apartment,-5.7775126,-35.2013557
56.0,0.0,2.0,300.0,0.0,250000.0,0.0,apartment,-5.8633093,-35.2324324
315.0,5.0,4.0,690.0,3.0,1500000.0,3.0,house,0.0,0.0
350.0,1.0,5.0,0.0,3.0,520000.0,3.0,house,-5.8576398,-35.2014489
350.0,6.0,4.0,0.0,2.0,800000.0,4.0,other,-5.8465236,-35.2034306
270.0,1.0,4.0,950.0,2.0,500000.0,3.0,apartment,-5.8226937,-35.2126403
69.0,3.0,2.0,0.0,2.0,259000.0,1.0,apartment,-5.8274696,-35.2168565
96.0,3.0,3.0,770.0,2.0,165000.0,2.0,apartment,-5.8163039,-35.2204887
380.0,6.0,4.0,0.0,3.0,500000.0,3.0,house,-5.8552043,-35.2200866
98.0,3.0,3.0,757.0,2.0,420000.0,1.0,apartment,0.0,0.0
145.0,5.0,3.0,800.0,2.0,750000.0,3.0,apartment,-5.8198444,-35.2109804
95.0,1.0,3.0,420.0,2.0,155000.0,2.0,apartment,-5.8821365,-35.1722172
63.0,2.0,3.0,0.0,1.0,143900.0,1.0,apartment,-5.855204,-35.2602622
141.0,4.0,3.0,0.0,3.0,1100000.0,3.0,apartment,0.0,0.0
57.0,2.0,2.0,0.0,1.0,260000.0,1.0,apartment,0.0,0.0
55.0,2.0,2.0,340.0,1.0,249000.0,1.0,apartment,-5.8751758,-35.1791324
55.0,1.0,1.0,550.0,1.0,390000.0,1.0,apartment,-5.8821365,-35.1722172
185.0,5.0,3.0,1500.0,2.0,550000.0,3.0,apartment,0.0,0.0
55.0,1.0,2.0,310.0,1.0,261849.0,1.0,apartment,-5.8847744,-35.175681
199.0,4.0,3.0,1200.0,3.0,850000.0,2.0,other,-5.8198444,-35.2109804
200.0,0.0,0.0,0.0,0.0,410000.0,0.0,other,0.0,0.0
55.0,2.0,2.0,720.0,1.0,219000.0,1.0,apartment,0.0,0.0
56.0,1.0,2.0,200.0,1.0,150000.0,0.0,apartment,-5.8855448,-35.1775819
120.0,1.0,3.0,400.0,2.0,330000.0,1.0,apartment,-5.7985993,-35.2130776
57.0,2.0,2.0,350.0,2.0,180000.0,1.0,apartment,-5.8686163,-35.2305498
52.0,2.0,2.0,280.0,1.0,244900.0,1.0,apartment,0.0,0.0
150.0,4.0,4.0,800.0,3.0,830000.0,2.0,apartment,-5.7904685,-35.1975943504763
54.0,1.0,2.0,0.0,2.0,246165.0,1.0,apartment,-5.8226937,-35.2126403
54.0,1.0,2.0,270.0,1.0,208000.0,1.0,apartment,-5.8274696,-35.2168565
250.0,3.0,4.0,0.0,6.0,450000.0,2.0,house,-5.8196098,-35.2171832
57.0,1.0,2.0,0.0,1.0,210000.0,1.0,apartment,-5.8654192,-35.2097736
99.0,3.0,3.0,0.0,2.0,330000.0,1.0,apartment,-5.8535234,-35.2048314
77.0,2.0,3.0,0.0,1.0,210000.0,1.0,apartment,0.0,0.0
80.0,1.0,3.0,640.0,1.0,240000.0,2.0,apartment,-5.7978488,-35.2092207
243.0,5.0,5.0,1400.0,2.0,830000.0,3.0,apartment,-5.781494,-35.1998741
81.0,1.0,3.0,0.0,1.0,430000.0,1.0,apartment,-5.8253734,-35.2113637
160.0,1.0,3.0,1170.0,1.0,310000.0,1.0,apartment,0.0,0.0
55.0,2.0,2.0,235.0,1.0,215000.0,1.0,apartment,-5.8768735,-35.2236066
156.0,4.0,3.0,1147.0,2.0,475000.0,2.0,apartment,0.0,0.0
100.0,3.0,3.0,578.0,2.0,440000.0,1.0,apartment,0.0,0.0
170.0,3.0,3.0,800.0,2.0,485000.0,1.0,apartment,0.0,0.0
384.0,6.0,5.0,2100.0,4.0,2000000.0,5.0,apartment,0.0,0.0
59.0,2.0,2.0,350.0,0.0,289900.0,1.0,apartment,0.0,0.0
89.0,1.0,2.0,820.0,1.0,305000.0,1.0,apartment,-5.783788,-35.1913745
123.0,5.0,3.0,460.0,2.0,510000.0,3.0,apartment,-5.8347074,-35.2243579
96.0,2.0,3.0,700.0,2.0,275000.0,1.0,apartment,-5.7957337,-35.207567
57.0,2.0,2.0,320.0,1.0,280000.0,1.0,apartment,-5.8053683,-35.2050354
111.0,3.0,3.0,300.0,2.0,230000.0,1.0,apartment,-5.8553236,-35.2023325
268.0,6.0,5.0,0.0,3.0,750000.0,4.0,apartment,-5.7845495,-35.1984438
266.0,4.0,5.0,0.0,4.0,530000.0,2.0,apartment,-5.8624143,-35.1967263
330.0,5.0,4.0,800.0,0.0,735000.0,2.0,house,-5.8701035,-35.1931049
54.0,2.0,2.0,0.0,1.0,230000.0,1.0,other,-5.8816164,-35.1782022
113.0,3.0,2.0,550.0,2.0,250000.0,1.0,apartment,-5.809497,-35.2063052
385.0,5.0,4.0,0.0,7.0,699000.0,3.0,house,-5.8553236,-35.2023325
59.0,2.0,2.0,340.0,1.0,220000.0,1.0,apartment,-5.8431967,-35.2124468
88.0,2.0,3.0,0.0,2.0,530000.0,1.0,apartment,-5.7921127,-35.1960671
91.0,2.0,3.0,500.0,2.0,470000.0,1.0,apartment,-5.866287,-35.1917372
274.0,5.0,4.0,1550.0,4.0,900000.0,4.0,apartment,-5.8855448,-35.1775819
119.0,3.0,3.0,0.0,2.0,320000.0,1.0,apartment,0.0,0.0
57.0,2.0,2.0,400.0,2.0,245000.0,1.0,apartment,-5.7822513,-35.1981429
299.0,4.0,3.0,0.0,3.0,395000.0,3.0,house,-5.8633093,-35.2324324
102.0,1.0,3.0,400.0,2.0,590000.0,1.0,apartment,-5.799826,-35.207247
99.0,2.0,3.0,0.0,2.0,490000.0,1.0,apartment,-5.8243506,-35.2181326
224.0,4.0,3.0,1500.0,2.0,525000.0,3.0,apartment,-5.8624754,-35.1935607
170.0,3.0,3.0,890.0,2.0,485000.0,1.0,apartment,-5.7816923,-35.1973759
57.0,2.0,2.0,0.0,2.0,300000.0,1.0,apartment,-5.8600136,-35.1998189
78.0,3.0,3.0,0.0,2.0,350000.0,1.0,apartment,-5.8198444,-35.2109804
357.0,6.0,3.0,0.0,4.0,440000.0,2.0,house,-5.8576398,-35.2014489
55.0,2.0,2.0,280.0,2.0,190000.0,1.0,apartment,-5.8686163,-35.2305498
98.0,2.0,3.0,0.0,2.0,550000.0,1.0,apartment,-5.7871981,-35.2012834
33.0,1.0,0.0,333.0,1.0,320000.0,0.0,other,-5.8032096,-35.2002054
56.0,1.0,2.0,260.0,1.0,180000.0,1.0,apartment,-5.8796695,-35.1973555
101.0,3.0,3.0,630.0,2.0,480000.0,2.0,apartment,-5.8999907,-35.1759866
215.0,6.0,4.0,900.0,4.0,1335000.0,4.0,apartment,-5.7943317,-35.2023030906452
58.0,2.0,2.0,343.0,2.0,265000.0,1.0,apartment,-5.7782461,-35.2038326
390.0,4.0,3.0,0.0,3.0,450000.0,2.0,house,-5.8153562,-35.2186895
131.0,3.0,3.0,480.0,0.0,549000.0,3.0,apartment,0.0,0.0
420.0,6.0,5.0,1700.0,4.0,1100000.0,4.0,house,0.0,0.0
196.0,4.0,3.0,0.0,2.0,699900.0,1.0,other,-5.8455365,-35.2136399
234.0,1.0,5.0,0.0,3.0,330000.0,4.0,house,-5.858701,-35.2364164
64.0,1.0,2.0,0.0,2.0,115000.0,0.0,house,-5.733133,-35.2329382
217.0,0.0,4.0,1300.0,2.0,800000.0,4.0,apartment,-5.8576398,-35.2014489
90.0,1.0,3.0,0.0,0.0,210000.0,1.0,house,-5.8434221,-35.2131915
187.0,1.0,4.0,950.0,4.0,850000.0,3.0,apartment,-5.7845495,-35.1984438
275.0,4.0,5.0,1.0,2.0,600000.0,1.0,house,-5.8618005,-35.197517
111.0,5.0,3.0,650.0,2.0,680000.0,3.0,apartment,-5.8240873,-35.2108871
120.0,1.0,0.0,0.0,0.0,150000.0,0.0,other,-5.7656275,-35.2639186
170.0,6.0,4.0,1000.0,4.0,850000.0,4.0,apartment,-5.8163039,-35.2204887
54.0,2.0,2.0,120.0,1.0,139000.0,1.0,apartment,0.0,0.0
57.0,2.0,2.0,0.0,1.0,170000.0,1.0,apartment,-5.8796695,-35.1973555
238.0,2.0,4.0,0.0,6.0,370000.0,1.0,house,-5.8775605,-35.1946057
190.0,2.0,3.0,0.0,2.0,230000.0,1.0,house,0.0,0.0
75.0,2.0,3.0,280.0,1.0,306000.0,1.0,apartment,-5.8738039,-35.1815727
103.0,3.0,3.0,520.0,2.0,480000.0,1.0,apartment,0.0,0.0
123.0,1.0,3.0,700.0,2.0,695000.0,3.0,apartment,-5.8203803,-35.2256399
280.0,5.0,4.0,1800.0,3.0,780000.0,4.0,apartment,-5.7830077,-35.1975315
157.0,2.0,3.0,980.0,3.0,380000.0,1.0,apartment,-5.8053683,-35.2050354
103.0,1.0,3.0,650.0,2.0,480000.0,3.0,apartment,-5.8198444,-35.2109804
68.0,2.0,3.0,250.0,2.0,115000.0,1.0,apartment,-5.8292546,-35.193081
167.0,1.0,3.0,0.0,4.0,240000.0,0.0,house,0.0,0.0
39.0,1.0,1.0,0.0,1.0,230000.0,0.0,other,0.0,0.0
290.0,6.0,5.0,0.0,5.0,275000.0,5.0,house,-5.8718809,-35.231911
101.0,3.0,3.0,550.0,2.0,480000.0,1.0,apartment,0.0,0.0
170.0,4.0,4.0,0.0,4.0,1450000.0,0.0,apartment,-5.8069157,-35.216795
193.0,1.0,4.0,0.0,3.0,700000.0,4.0,apartment,-5.8576398,-35.2014489
56.0,2.0,2.0,360.0,1.0,210000.0,1.0,apartment,-5.8198444,-35.2109804
268.0,0.0,3.0,0.0,4.0,700000.0,3.0,house,-5.8576398,-35.2014489
800.0,8.0,15.0,0.0,10.0,2500000.0,0.0,other,-5.8269204,-35.1985475
100.0,3.0,3.0,500.0,1.0,245000.0,1.0,apartment,-5.8226937,-35.2126403
141.0,4.0,3.0,0.0,2.0,590000.0,3.0,apartment,-5.866287,-35.1917372
282.0,6.0,4.0,1789.0,5.0,2100000.0,4.0,apartment,-5.783788,-35.1913745
56.0,1.0,2.0,225.0,1.0,105000.0,0.0,apartment,-5.8633093,-35.2324324
105.0,4.0,3.0,980.0,2.0,380000.0,3.0,apartment,-5.8214697,-35.2168115
50.0,1.0,2.0,620.0,1.0,200000.0,0.0,apartment,-5.8705936,-35.1817559
55.0,2.0,2.0,0.0,1.0,200000.0,1.0,apartment,-5.8768735,-35.2236066
24.0,1.0,0.0,0.0,0.0,145000.0,0.0,other,-5.8216313,-35.2062575
