address,area,bathrooms,bedrooms,condo,parking_spots,price,suites,type
"Rua Coronel Auris Coelho, 289 - Lagoa Nova, Natal - RN",24.0,1.0,,,1.0,149000.0,,other
"Rua Alcindo Dias de Oliveira, 1855 - Capim Macio, Natal - RN",73.0,3.0,3.0,430.0,2.0,180000.0,1.0,apartment
"Pitimbu, Natal - RN",185.0,,3.0,,,300000.0,1.0,house
"Rua Rodolfo Garcia - Lagoa Nova, Natal - RN",110.0,2.0,3.0,,2.0,500000.0,1.0,apartment
"Tirol, Natal - RN",235.0,1.0,3.0,,,890000.0,,house
"Lagoa Nova, Natal - RN",113.0,1.0,3.0,685.0,2.0,490000.0,3.0,apartment
"Rua Abraham Tahim, 1885 - Capim Macio, Natal - RN",,,2.0,500.0,,250000.0,1.0,apartment
"Avenida dos Caiapós - Pitimbu, Natal - RN",55.0,2.0,2.0,280.0,1.0,209900.0,1.0,apartment
"Neópolis, Natal - RN",56.0,,2.0,360.0,,170000.0,,apartment
"Ponta Negra, Natal - RN",305.0,3.0,3.0,,2.0,450000.0,1.0,house
"Ponta Negra, Natal - RN",608.0,,,,,380000.0,,other
"Rua José Ribeiro Dantas, 1983 - Lagoa Nova, Natal - RN",,3.0,4.0,,4.0,450000.0,3.0,house
"Avenida Almirante Alexandrino de Alencar - Tirol, Natal - RN",230.0,5.0,4.0,,2.0,800000.0,4.0,apartment
"Rua Ilce Marinho, 258 - Capim Macio, Natal - RN",65.0,,2.0,330.0,1.0,120000.0,1.0,apartment
"Rua Ismael Pereira da Silva, 1863 - Capim Macio, Natal - RN",142.0,6.0,4.0,700.0,3.0,590000.0,4.0,apartment
"Rua Joaquim Fagundes - Barro Vermelho, Natal - RN",75.0,1.0,2.0,500.0,1.0,130000.0,,apartment
"Rua Pinto Martins - Areia Preta, Natal - RN",442.0,6.0,4.0,2500.0,7.0,2999000.0,4.0,other
"Avenida Campos Sáles, 901 - Tirol, Natal - RN",68.0,1.0,,600.0,2.0,606000.0,,other
"Alecrim, Natal - RN",78.0,1.0,2.0,,1.0,148000.0,,house
"Rua Carlos Lamas, 3689 - Candelária, Natal - RN",400.0,,3.0,,,600000.0,3.0,house
"Rua Tomaz Pereira, 1902 - Lagoa Nova, Natal - RN",143.0,1.0,3.0,900.0,2.0,350000.0,1.0,apartment
"Rua Missionário Gunnar Vingren, 1932 - Capim Macio, Natal - RN",95.0,,3.0,620.0,2.0,380000.0,2.0,apartment
"Rua Professora Dirce Coutinho - Capim Macio, Natal - RN",100.0,1.0,3.0,600.0,3.0,470000.0,3.0,apartment
"Petrópolis, Natal - RN",130.0,3.0,5.0,1100.0,3.0,850000.0,3.0,apartment
"Rua Bacharel Francisco Menezes de Melo, 45 - Capim Macio, Natal - RN",,,4.0,,6.0,500000.0,1.0,house
"Pitimbu, Natal - RN",89.0,3.0,3.0,460.0,2.0,360000.0,1.0,apartment
"Rua Mossoró - Tirol, Natal - RN",222.0,5.0,4.0,,4.0,1300000.0,4.0,apartment
"Avenida dos Caiapós - Pitimbu, Natal - RN",186.0,4.0,3.0,,3.0,490000.0,3.0,other
"Rua Açu - Tirol, Natal - RN",160.0,3.0,3.0,1100.0,2.0,500000.0,1.0,apartment
"Rua Eletricista Elias Ferreira, 55 - Candelária, Natal - RN",56.0,2.0,2.0,380.0,1.0,250000.0,1.0,apartment
"Ponta Negra, Natal - RN",101.0,3.0,3.0,550.0,2.0,480000.0,1.0,apartment
"Ponta Negra, Natal - RN",40.0,1.0,1.0,820.0,1.0,143000.0,1.0,other
"Rua Borges de Castro - Lagoa Nova, Natal - RN",300.0,5.0,3.0,,4.0,425000.0,3.0,house
"Capim Macio, Natal - RN",55.0,2.0,2.0,350.0,1.0,250000.0,1.0,apartment
"Avenida Deputado Antônio Florêncio de Queiroz - Ponta Negra, Natal - RN",58.0,2.0,2.0,370.0,1.0,310000.0,1.0,apartment
"Rua Monsenhor Honório, 223 - Tirol, Natal - RN",119.0,4.0,3.0,,2.0,640000.0,3.0,apartment
"Avenida Presidente Getúlio Vargas, 550 - Petrópolis, Natal - RN",252.0,1.0,3.0,1350.0,2.0,1200000.0,1.0,apartment
"Cidade Satelite, Natal - RN",280.0,1.0,3.0,,2.0,380000.0,1.0,house
"Ponta Negra, Natal - RN",56.0,2.0,2.0,,1.0,250000.0,1.0,apartment
"Avenida Campos Sáles, 901 - Tirol, Natal - RN",34.0,1.0,,,1.0,309738.0,,other
"Rua Raimundo Chaves - Candelária, Natal - RN",316.0,6.0,4.0,,4.0,650000.0,4.0,house
"Rua Júlio Gomes Moreira, 898 - Barro Vermelho, Natal - RN",,,3.0,,2.0,380000.0,1.0,house
"Ponta Negra, Natal - RN",67.0,1.0,3.0,418.0,2.0,333900.0,1.0,apartment
"Rua Teatrólogo Meira Pires, 1993 - Capim Macio, Natal - RN",,2.0,3.0,240.0,2.0,320000.0,1.0,apartment
"Rua Major Jorge Martiniano, 120 - Capim Macio, Natal - RN",423.0,1.0,7.0,,2.0,690000.0,6.0,house
"Tirol, Natal - RN",140.0,4.0,3.0,,3.0,603992.0,3.0,apartment
"Avenida Governador Juvenal Lamartine, 800 - Tirol, Natal - RN",99.0,3.0,3.0,750.0,2.0,520000.0,1.0,apartment
"Rua Raimundo Chaves, 2009 - Candelária, Natal - RN",190.0,,3.0,,2.0,350000.0,1.0,house
"Rua Engenheiro Bertoldo Gurgel, 80 - Lagoa Nova, Natal - RN",150.0,1.0,3.0,,2.0,260000.0,,house
"Rua Desportista Jeremias Pinheiro da Câmara Filho, 428 - Ponta Negra, Natal - RN",110.0,2.0,3.0,463.0,2.0,360000.0,1.0,apartment
"Neópolis, Natal - RN",400.0,,,,,850000.0,,other
"Rua Pedro Fonseca Filho - Ponta Negra, Natal - RN",37.0,1.0,1.0,,1.0,180000.0,,apartment
"Candelária, Natal - RN",,3.0,3.0,,,500000.0,2.0,house
"Planalto, Natal - RN",,,2.0,240.0,,135000.0,1.0,house
"Ponta Negra, Natal - RN",51.0,,2.0,350.0,,220000.0,1.0,apartment
"Avenida Nascimento de Castro, 2455 - Lagoa Nova, Natal - RN",160.0,1.0,4.0,,3.0,735000.0,3.0,apartment
"Lagoa Nova, Natal - RN",,2.0,2.0,,1.0,550000.0,,house
"Rua Miguel Barra, 800 - Tirol, Natal - RN",361.0,,3.0,,3.0,1530000.0,3.0,apartment
"Areia Preta, Natal - RN",53.0,2.0,2.0,1474.0,,250000.0,1.0,other
"Tirol, Natal - RN",350.0,,4.0,,,1800000.0,4.0,apartment
"Rua Açu - Tirol, Natal - RN",100.0,3.0,3.0,,2.0,650000.0,1.0,apartment
"Rua Doutor Raul Alencar, 268 - Barro Vermelho, Natal - RN",94.0,,3.0,650.0,,250000.0,1.0,apartment
"Avenida Senador Salgado Filho - Candelária, Natal - RN",60.0,1.0,2.0,250.0,1.0,160000.0,,apartment
"Areia Preta, Natal - RN",33.0,,1.0,,1.0,175000.0,1.0,other
"Rua Alfredo Pegado Cortez, 3655 - Candelária, Natal - RN",,,3.0,,4.0,1600000.0,3.0,house
"Lagoa Nova, Natal - RN",86.0,,3.0,450.0,2.0,450000.0,1.0,apartment
"Avenida dos Xavantes, 1035 - Pitimbu, Natal - RN",300.0,2.0,3.0,,3.0,350000.0,1.0,other
"Capim Macio, Natal - RN",57.0,1.0,2.0,490.0,2.0,350000.0,1.0,apartment
"Rua General Gustavo Cordeiro de Faria, 473 - Petrópolis, Natal - RN",150.0,4.0,4.0,850.0,3.0,750000.0,2.0,apartment
"Rua Abraham Tahim, 1464 - Capim Macio, Natal - RN",98.0,1.0,3.0,470.0,2.0,395000.0,1.0,apartment
"Barro Vermelho, Natal - RN",82.0,2.0,3.0,373.0,2.0,465700.0,1.0,apartment
"Avenida Deputado Antônio Florêncio de Queiroz, 3980 - Ponta Negra, Natal - RN",79.0,2.0,3.0,550.0,2.0,433865.0,1.0,apartment
"Rua das Perdizes - Pitimbu, Natal - RN",57.0,2.0,2.0,250.0,1.0,225000.0,1.0,apartment
"Rua Professor Manoel Fernandes, 1218 - Tirol, Natal - RN",214.0,,3.0,1500.0,,550000.0,3.0,apartment
"Rua Romualdo Galvão - Lagoa Nova, Natal - RN",60.0,1.0,,,,180000.0,,other
"Avenida Campos Sales - Tirol, Natal - RN",57.0,2.0,2.0,,1.0,280000.0,1.0,apartment
"Rua Miguel Barra, 1400 - Tirol, Natal - RN",361.0,5.0,4.0,,,1462000.0,4.0,apartment
"Rua Francisco Gurgel, 2117 - Ponta Negra, Natal - RN",117.0,2.0,1.0,,,450000.0,1.0,apartment
"Petrópolis, Natal - RN",85.0,2.0,3.0,550.0,1.0,190000.0,1.0,apartment
"Rua Anísio de Souza, 100 - Lagoa Nova, Natal - RN",90.0,2.0,3.0,1150.0,2.0,320000.0,1.0,apartment
"Rua Professor Moura Rabelo, 1940 - Candelária, Natal - RN",260.0,5.0,4.0,,4.0,580000.0,4.0,house
"Petrópolis, Natal - RN",289.0,5.0,4.0,1800.0,3.0,900000.0,4.0,apartment
"Rua Ceará Mirim, 383 - Tirol, Natal - RN",90.0,1.0,3.0,200.0,2.0,139000.0,,apartment
"Ponta Negra, Natal - RN",35.0,1.0,1.0,620.0,1.0,165000.0,1.0,other
"Capim Macio, Natal - RN",398.0,5.0,4.0,,4.0,950000.0,3.0,house
"Rua Elia Barros, 60 - Ponta Negra, Natal - RN",165.0,2.0,2.0,300.0,1.0,315000.0,,other
"Rua Ministro Raimundo de Brito, 1676 - Morro Branco, Natal - RN",200.0,3.0,3.0,1300.0,2.0,750000.0,1.0,apartment
"Neópolis, Natal - RN",214.0,1.0,3.0,,1.0,410000.0,1.0,house
"Avenida Boa Sorte - Nossa Senhora da Apresentação, Natal - RN",180.0,,,,,250000.0,,other
"Rua Teatrólogo Meira Pires, 445 - Capim Macio, Natal - RN",,,4.0,,3.0,590000.0,4.0,house
"Rua Joaquim Eduardo de Farias - Ponta Negra, Natal - RN",57.0,2.0,2.0,258.0,1.0,190000.0,1.0,apartment
"Rua Doutor Lauro Pinto, 112 - Candelária, Natal - RN",242.0,3.0,,,4.0,1300000.0,,other
"Rua Pedro Afonso, 43 - Praia do Meio, Natal - RN",100.0,,3.0,390.0,1.0,90000.0,,apartment
"Rua Engenheiro Octávio Tavares, 3790 - Candelária, Natal - RN",,5.0,4.0,,7.0,700000.0,4.0,house
"Ponta Negra, Natal - RN",55.0,2.0,2.0,,1.0,400000.0,1.0,apartment
"Avenida Deputado Antônio Florêncio de Queiroz, 2302 - Ponta Negra, Natal - RN",79.0,2.0,3.0,400.0,2.0,450000.0,1.0,apartment
"Rua Desembargador José Gomes da Costa, 1886 - Capim Macio, Natal - RN",100.0,1.0,3.0,600.0,2.0,540000.0,2.0,apartment
"Rua Luciano Bahia, 1855 - Capim Macio, Natal - RN",98.0,3.0,2.0,480.0,2.0,220000.0,1.0,apartment
"Rua General Oliveira Galvão - Tirol, Natal - RN",116.0,3.0,3.0,720.0,3.0,665000.0,3.0,apartment
"Avenida Hermes da Fonseca - Petrópolis, Natal - RN",55.0,2.0,1.0,,1.0,249000.0,1.0,apartment
"Avenida Governador Sílvio Pedroza, 1 - Areia Preta, Natal - RN",350.0,6.0,4.0,,3.0,1200000.0,4.0,apartment
"Rua Pedro Afonso, 43 - Praia do Meio, Natal - RN",100.0,,3.0,390.0,1.0,90000.0,,apartment
"Rua Engenheiro Octávio Tavares, 3790 - Candelária, Natal - RN",,5.0,4.0,,7.0,700000.0,4.0,house
"Ponta Negra, Natal - RN",55.0,2.0,2.0,,1.0,400000.0,1.0,apartment
"Avenida Deputado Antônio Florêncio de Queiroz, 2302 - Ponta Negra, Natal - RN",79.0,2.0,3.0,400.0,2.0,450000.0,1.0,apartment
"Rua Desembargador José Gomes da Costa, 1886 - Capim Macio, Natal - RN",100.0,1.0,3.0,600.0,2.0,540000.0,2.0,apartment
"Rua Luciano Bahia, 1855 - Capim Macio, Natal - RN",98.0,3.0,2.0,480.0,2.0,220000.0,1.0,apartment
"Rua General Oliveira Galvão - Tirol, Natal - RN",116.0,3.0,3.0,720.0,3.0,665000.0,3.0,apartment
"Avenida Hermes da Fonseca - Petrópolis, Natal - RN",55.0,2.0,1.0,,1.0,249000.0,1.0,apartment
"Avenida Governador Sílvio Pedroza, 1 - Areia Preta, Natal - RN",350.0,6.0,4.0,,3.0,1200000.0,4.0,apartment
"Rua Tereza Campos, 2468 - Lagoa Nova, Natal - RN",156.0,,2.0,,3.0,700000.0,3.0,apartment
"Rua da Lagosta, 466 - Ponta Negra, Natal - RN",86.0,3.0,3.0,690.0,2.0,330000.0,1.0,apartment
"Rua Alfredo Dias de Figueiredo, 1125 - Ponta Negra, Natal - RN",51.0,2.0,2.0,250.0,2.0,259900.0,1.0,apartment
"Ponta Negra, Natal - RN",280.0,,4.0,1550.0,4.0,880000.0,4.0,apartment
"Rua Pinto Martins, 1025 - Areia Preta, Natal - RN",280.0,1.0,4.0,,4.0,1730000.0,4.0,apartment
"Rua Professora Dirce Coutinho, 1866 - Capim Macio, Natal - RN",217.0,,4.0,1100.0,,700000.0,4.0,apartment
"Rua General Oliveira Galvão - Tirol, Natal - RN",157.0,1.0,4.0,650.0,3.0,688325.0,3.0,apartment
"Planalto, Natal - RN",62.0,1.0,2.0,260.0,1.0,105000.0,1.0,apartment
"Rua Doutor Ewerton Dantas Cortez - Tirol, Natal - RN",195.0,3.0,2.0,1100.0,3.0,600000.0,3.0,apartment
"Rua Comandante Monteiro Chaves, 2053 - Pitimbu, Natal - RN",224.0,5.0,5.0,,6.0,665000.0,5.0,house
"Rua Pinto Martins, 310 - Areia Preta, Natal - RN",,6.0,4.0,,4.0,1700000.0,4.0,apartment
"Rua Doutor Rômulo Jorge, 160 - Lagoa Nova, Natal - RN",131.0,5.0,3.0,800.0,2.0,689000.0,3.0,apartment
"Petrópolis, Natal - RN",380.0,5.0,4.0,,4.0,2000000.0,4.0,apartment
"Avenida Marechal Floriano Peixoto - Petrópolis, Natal - RN",400.0,6.0,4.0,,4.0,2600000.0,4.0,apartment
"Rua Serra do Mel, 7961 - Pitimbu, Natal - RN",50.0,1.0,2.0,100.0,1.0,140000.0,1.0,apartment
"Avenida Presidente Getúlio Vargas, 00 - Petrópolis, Natal - RN",60.0,2.0,1.0,1300.0,1.0,350000.0,1.0,other
"Ribeira, Natal - RN",50.0,2.0,2.0,300.0,1.0,230000.0,1.0,apartment
"Rua Potengi, 344 - Petrópolis, Natal - RN",,,,,,800000.0,4.0,apartment
"Rua Tomaz Pereira, 1902 - Lagoa Nova, Natal - RN",143.0,3.0,3.0,1000.0,2.0,415000.0,1.0,apartment
"Tirol, Natal - RN",190.0,1.0,3.0,1650.0,3.0,650000.0,2.0,apartment
"Lagoa Nova, Natal - RN",117.0,1.0,3.0,500.0,2.0,600000.0,3.0,apartment
"Rua Barão de Lucena, 62 - Pitimbu, Natal - RN",82.0,2.0,3.0,330.0,2.0,330000.0,1.0,apartment
"Lagoa Nova, Natal - RN",65.0,1.0,2.0,,1.0,210000.0,1.0,house
"Rua Professora Dirce Coutinho, 1866 - Capim Macio, Natal - RN",217.0,,4.0,1100.0,2.0,750000.0,3.0,apartment
"Rua Osvaldo Fortes do Rêgo, 823 - Ponta Negra, Natal - RN",53.0,2.0,2.0,300.0,1.0,240000.0,1.0,apartment
"Rua Doutor Ewerton Dantas Cortez, 1436 - Tirol, Natal - RN",195.0,5.0,3.0,1100.0,3.0,600000.0,3.0,apartment
"Rua Jaguarari - Candelária, Natal - RN",528.0,7.0,5.0,1320.0,4.0,2250000.0,5.0,house
"Rua Doutor Manoel Augusto Bezerra de Araújo, 570 - Ponta Negra, Natal - RN",112.0,2.0,2.0,600.0,1.0,449000.0,1.0,other
"Rua José Thomaz Ferreira Campos, 2175 - Candelária, Natal - RN",138.0,1.0,3.0,,2.0,330000.0,1.0,house
"Candelária, Natal - RN",,4.0,,,2.0,650000.0,,house
"Rua Coronel Glicério Cícero, 74 - Alecrim, Natal - RN",126.0,1.0,3.0,,,220000.0,,house
"Lagoa Nova, Natal - RN",69.0,2.0,2.0,300.0,2.0,350000.0,1.0,apartment
"Tirol, Natal - RN",37.0,1.0,,,1.0,200000.0,,other
"Rua Coronel Juventino Cabral, 1756 - Tirol, Natal - RN",,,3.0,,,1100000.0,3.0,house
"Ponta Negra, Natal - RN",,1.0,2.0,288.0,1.0,180000.0,1.0,apartment
"Avenida Nascimento de Castro - Lagoa Nova, Natal - RN",160.0,4.0,4.0,495.0,3.0,750000.0,3.0,apartment
"Rua Princesa Leopoldina, 3610 - Candelária, Natal - RN",165.0,,3.0,,1.0,350000.0,1.0,house
"Avenida do Sol, 3266 - Candelária, Natal - RN",354.0,,3.0,,2.0,270000.0,,house
"Rua Francisco Maia Sobrinho, 2011 - Lagoa Nova, Natal - RN",,,3.0,,2.0,400000.0,2.0,house
"Rua Professora Dirce Coutinho, 1866 - Capim Macio, Natal - RN",217.0,,4.0,,2.0,700000.0,3.0,apartment
"Rua Morais Navarro - Lagoa Nova, Natal - RN",236.0,6.0,4.0,900.0,3.0,1100000.0,4.0,other
"Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",55.0,2.0,2.0,240.0,1.0,210000.0,1.0,apartment
"Rua Missionário Gunnar Vingren - Capim Macio, Natal - RN",193.0,2.0,3.0,,3.0,400000.0,1.0,house
"Avenida Vinte e Cinco de Dezembro, 886 - Praia do Meio, Natal - RN",,,1.0,320.0,,170000.0,,apartment
"Rua Minas Novas, 719 - Neópolis, Natal - RN",57.0,2.0,2.0,340.0,1.0,110000.0,1.0,apartment
"Candelária, Natal - RN",125.0,4.0,3.0,550.0,2.0,480000.0,3.0,apartment
"Ponta Negra, Natal - RN",36.0,1.0,1.0,,1.0,200000.0,,other
"Avenida Antoine de Saint' Exupéry, 1025 - Pitimbu, Natal - RN",,4.0,3.0,,,1100000.0,3.0,house
"Avenida Presidente Getúlio Vargas - Petrópolis, Natal - RN",480.0,5.0,4.0,,6.0,5700000.0,4.0,apartment
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,840000.0,3.0,apartment
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,850000.0,3.0,apartment
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,870000.0,3.0,apartment
"Rua Presbítero Porfírio Gomes da Silva, 578 - Capim Macio, Natal - RN",58.0,,2.0,,1.0,330000.0,1.0,apartment
"Tirol, Natal - RN",193.0,1.0,3.0,750.0,2.0,380000.0,2.0,apartment
"Cidade Satelite, Natal - RN",55.0,1.0,2.0,290.0,1.0,180000.0,1.0,apartment
"Avenida Prudente de Morais, 95 - Lagoa Nova, Natal - RN",144.0,1.0,3.0,874.0,3.0,992500.0,3.0,apartment
"Avenida Marechal Floriano Peixoto - Petrópolis, Natal - RN",56.0,2.0,2.0,350.0,2.0,250000.0,1.0,apartment
"Avenida Governador Sílvio Pedroza, 246 - Areia Preta, Natal - RN",282.0,,4.0,1350.0,3.0,2200000.0,4.0,apartment
"Rua Presidente Quaresma, 970 - Lagoa Seca, Natal - RN",101.0,,3.0,600.0,2.0,500000.0,3.0,apartment
"Rua Ataulfo Alves - Candelária, Natal - RN",253.0,5.0,5.0,1350.0,3.0,1080000.0,4.0,apartment
"Rua Ministro Mirabeau da Cunha Melo, 1917 - Candelária, Natal - RN",672.0,6.0,4.0,3000.0,4.0,1499000.0,4.0,other
"Lagoa Nova, Natal - RN",160.0,1.0,4.0,350.0,3.0,990000.0,3.0,apartment
"Rua Presbítero Francisco de Oliveira - Ponta Negra, Natal - RN",1020.0,1.0,1.0,,1.0,1050000.0,1.0,other
"Rua Sebastião Barreto, 91 - Neópolis, Natal - RN",,,3.0,280.0,1.0,230000.0,2.0,apartment
"Rua Ataulfo Alves, 1898 - Candelária, Natal - RN",105.0,3.0,3.0,,2.0,460000.0,3.0,apartment
"Barro Vermelho, Natal - RN",87.0,1.0,2.0,630.0,2.0,250000.0,1.0,apartment
"Rua Abraham Tahim, 1904 - Capim Macio, Natal - RN",111.0,4.0,4.0,,2.0,460000.0,2.0,apartment
"Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN",,,4.0,,2.0,603821.0,2.0,apartment
"Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN",,,4.0,,2.0,625979.0,2.0,apartment
"Avenida Interventor Mário Câmara, 2455 - Dix-sept Rosado, Natal - RN",160.0,1.0,4.0,,,970000.0,3.0,apartment
"Rua Ministro Mirabeau da Cunha Melo, 1990 - Candelária, Natal - RN",57.0,,2.0,,1.0,230000.0,1.0,apartment
"Rua Doutor Ewerton Dantas Cortez, 1466 - Tirol, Natal - RN",,,4.0,,4.0,2400000.0,3.0,house
"Rua das Conchas - Ponta Negra, Natal - RN",52.0,1.0,2.0,,2.0,264000.0,1.0,apartment
"Rua Engenheiro Octávio Tavares, 3790 - Candelária, Natal - RN",320.0,6.0,4.0,650.0,2.0,639000.0,3.0,house
"Avenida dos Caiapós - Pitimbu, Natal - RN",55.0,2.0,2.0,280.0,1.0,240000.0,1.0,apartment
"Rua Vereador Manoel Sátiro, 248 - Ponta Negra, Natal - RN",57.0,2.0,2.0,756.0,1.0,260000.0,1.0,other
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,820000.0,3.0,apartment
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,860000.0,3.0,apartment
"Rua Alice Azevedo - Capim Macio, Natal - RN",59.0,2.0,2.0,,1.0,280000.0,1.0,apartment
"Rua Doutor Raimundo Correia, 253 - Pitimbu, Natal - RN",,,2.0,,2.0,200000.0,1.0,house
"Tirol, Natal - RN",86.0,1.0,3.0,455.0,1.0,230000.0,1.0,apartment
"Rua Doutor Nizário Gurgel - Tirol, Natal - RN",237.0,4.0,4.0,1400.0,3.0,1000000.0,4.0,apartment
"Nova Descoberta, Natal - RN",261.0,5.0,4.0,,6.0,550000.0,4.0,house
"Rua Alexandre Câmara, 1774 - Capim Macio, Natal - RN",142.0,,3.0,,2.0,930000.0,3.0,apartment
"Avenida Prudente de Morais, 6853 - Candelária, Natal - RN",237.0,,,,4.0,1200000.0,,other
"Rua Alexandre Câmara - Capim Macio, Natal - RN",141.0,4.0,3.0,690.0,2.0,760000.0,3.0,apartment
"Avenida Nascimento de Castro - Lagoa Nova, Natal - RN",190.0,,,,,650000.0,,apartment
"Rua Odilon García, 100 - Areia Preta, Natal - RN",289.0,1.0,4.0,,5.0,2170000.0,4.0,apartment
"Avenida Governador Sílvio Pedroza - Areia Preta, Natal - RN",422.0,6.0,4.0,2000.0,5.0,2590000.0,4.0,apartment
"Lagoa Nova, Natal - RN",194.0,1.0,3.0,,2.0,490000.0,1.0,house
"Lagoa Nova, Natal - RN",136.0,1.0,3.0,,2.0,889000.0,1.0,apartment
"Avenida dos Caiapós - Pitimbu, Natal - RN",,1.0,2.0,,1.0,149900.0,,apartment
"Tirol, Natal - RN",300.0,,4.0,2000.0,4.0,900000.0,4.0,apartment
"Rua do Golfinho - Ponta Negra, Natal - RN",55.0,5.0,2.0,310.0,1.0,250000.0,1.0,apartment
"Rua Praia do Rio Doce, 2174 - Ponta Negra, Natal - RN",75.0,1.0,3.0,350.0,1.0,398000.0,1.0,apartment
"Rua Ministro Mirabeau da Cunha Melo, 1870 - Candelária, Natal - RN",56.0,2.0,2.0,,1.0,210000.0,1.0,apartment
"Rua Ataulfo Alves, 1942 - Candelária, Natal - RN",255.0,6.0,4.0,1200.0,3.0,840000.0,4.0,apartment
"Tirol, Natal - RN",190.0,1.0,4.0,1350.0,2.0,750000.0,3.0,apartment
"Rua Bacharel Breno Barros, 44 - Candelária, Natal - RN",,,5.0,,,700000.0,4.0,house
"Rua Praia do Rio Doce, 2174 - Ponta Negra, Natal - RN",75.0,1.0,3.0,350.0,1.0,398000.0,1.0,apartment
"Rua Ministro Mirabeau da Cunha Melo, 1870 - Candelária, Natal - RN",56.0,2.0,2.0,,1.0,210000.0,1.0,apartment
"Rua Ataulfo Alves, 1942 - Candelária, Natal - RN",255.0,6.0,4.0,1200.0,3.0,840000.0,4.0,apartment
"Tirol, Natal - RN",190.0,1.0,4.0,1350.0,2.0,750000.0,3.0,apartment
"Rua Bacharel Breno Barros, 44 - Candelária, Natal - RN",,,5.0,,,700000.0,4.0,house
"Rua Lúcia Viveiros - Neópolis, Natal - RN",87.0,2.0,3.0,288.0,2.0,376000.0,1.0,apartment
"Avenida dos Xavantes, 2138 - Pitimbu, Natal - RN",,,3.0,,,350000.0,1.0,house
"Rua Jaguarari - Candelária, Natal - RN",123.0,3.0,3.0,470.0,2.0,535000.0,3.0,apartment
"Avenida Governador Sílvio Pedroza, 312 - Areia Preta, Natal - RN",,,4.0,,,1200000.0,4.0,apartment
"Lagoa Nova, Natal - RN",194.0,1.0,3.0,,2.0,490000.0,1.0,house
"Avenida Amintas Barros, 1211 - Lagoa Nova, Natal - RN",60.0,2.0,2.0,,1.0,184900.0,1.0,apartment
"Rua Trairi, 546 - Petrópolis, Natal - RN",480.0,6.0,4.0,,5.0,4400000.0,4.0,apartment
"Rua Joaquim Alves, 1839 - Lagoa Nova, Natal - RN",228.0,1.0,3.0,,4.0,520000.0,3.0,house
"Rua Eletricista Elias Ferreira, 2600 - Candelária, Natal - RN",56.0,1.0,2.0,345.0,1.0,280000.0,1.0,apartment
"Rua Antônio Madruga - Capim Macio, Natal - RN",,1.0,2.0,,1.0,305600.0,1.0,apartment
"Rua Praia do Rio Doce, 2174 - Ponta Negra, Natal - RN",94.0,1.0,3.0,350.0,1.0,460000.0,2.0,apartment
"Capim Macio, Natal - RN",96.0,,3.0,620.0,2.0,375000.0,3.0,apartment
"Lagoa Nova, Natal - RN",,1.0,3.0,700.0,2.0,470000.0,2.0,apartment
"Rua Praia do Rio Doce, 2174 - Ponta Negra, Natal - RN",74.0,1.0,2.0,350.0,1.0,420000.0,2.0,apartment
"Rua Desembargador Felipe Guerra - Barro Vermelho, Natal - RN",80.0,2.0,3.0,,2.0,280000.0,2.0,apartment
"Rua Berilo Wanderley, 2007 - Lagoa Nova, Natal - RN",,2.0,3.0,,5.0,360000.0,1.0,house
"Rua Manoel Caetano, 10 - Redinha, Natal - RN",700.0,4.0,5.0,,4.0,550000.0,3.0,house
"Petrópolis, Natal - RN",125.0,3.0,3.0,750.0,1.0,515000.0,1.0,apartment
"Ponta Negra, Natal - RN",55.0,1.0,2.0,,1.0,240000.0,1.0,apartment
"Rua Tenente Olavo Francisco dos Santos - Ponta Negra, Natal - RN",56.0,2.0,2.0,245.0,1.0,280000.0,1.0,apartment
"Neópolis, Natal - RN",75.0,1.0,3.0,450.0,2.0,300000.0,1.0,apartment
"Ponta Negra, Natal - RN",,,,,,300000.0,,other
"Ponta Negra, Natal - RN",38.0,1.0,1.0,1271.0,1.0,200000.0,,other
"Rua Frei Miguelinho, 77 - Ribeira, Natal - RN",,,,,,400000.0,,other
"Lagoa Nova, Natal - RN",20.0,1.0,,,,120000.0,,other
"Lagoa Nova, Natal - RN",130.0,1.0,3.0,,3.0,884228.0,3.0,apartment
"Rua Praia do Guaxinim, 8952 - Ponta Negra, Natal - RN",200.0,2.0,3.0,,2.0,550000.0,1.0,house
"Ponta Negra, Natal - RN",230.0,5.0,3.0,1115.0,3.0,1350000.0,2.0,other
"Rua Maranata, 2295 - Planalto, Natal - RN",68.0,2.0,2.0,,1.0,169900.0,,house
"Rua Praia de Malembá, 2257 - Ponta Negra, Natal - RN",,,3.0,,,500000.0,2.0,house
